Gene,DNAse,H3K20me3,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9me3
ENSMUSG00000072905,226.7369498,0,0,0,0,0,0,0
ENSMUSG00000072906,131.9938588,0,0,0,0,0,0,0
ENSMUSG00000072907,123.0005118,0,0,0,0,0,0,0
ENSMUSG00000072909,101,0,0,0,0,0,0,0
ENSMUSG00000072910,197.7062436,513.5333238,439.5023598,787.719036,0,0,279.3621281,271.145595
ENSMUSG00000072911,143.4150461,0,0,0,0,0,0,0
ENSMUSG00000072912,121.8618219,0,0,0,0,0,0,0
ENSMUSG00000072913,74.48106448,796.7527174,2509.027174,617.5949657,2963.548055,675,492.5051487,1356.471825
ENSMUSG00000072915,68.87052201,2951.128361,5905.619208,12388.34354,1327.310355,655.9224828,4942.639445,10354.11263
ENSMUSG00000072916,175.7006141,3774.614488,10723.78204,3264.973541,1937.175486,193.75,3868.293764,2445.756293
ENSMUSG00000072917,149.5005118,2606.339745,9589.606693,3467.136442,2871.195152,621.7507151,5010.7254,2761.161399
ENSMUSG00000072918,814.6351075,2541.088101,13966.34611,6922.318078,13374.68078,21653.52946,62759.86842,2360.884153
ENSMUSG00000072919,120.3311157,3716.584311,3689.004291,3037.865918,0,1402.202803,2925.429491,2723.129148
ENSMUSG00000072920,631.2226203,3395.596682,8845.621496,5592.698012,10761.11635,21332.45223,56580.56936,1725.883438
ENSMUSG00000072921,33.91760491,0,0,0,0,0,0,0
ENSMUSG00000072922,49.54708291,0,0,0,0,0,0,0
ENSMUSG00000072923,36.75742068,0,0,0,0,0,0,0
ENSMUSG00000072924,28.62538383,0,0,0,0,0,0,0
ENSMUSG00000072925,30.31320368,0,0,0,0,0,0,0
ENSMUSG00000072926,26.76816786,0,0,0,0,0,0,0
ENSMUSG00000072927,37.2308086,0,0,0,0,0,0,0
ENSMUSG00000072928,29.24002047,0,0,0,0,0,0,0
ENSMUSG00000072929,26.2221085,0,0,0,0,0,0,0
ENSMUSG00000072930,30.81064483,0,0,0,0,0,0,0
ENSMUSG00000072931,32.27840328,0,0,0,0,0,0,0
ENSMUSG00000072932,25.61412487,0,0,0,0,0,0,0
ENSMUSG00000072933,125.908393,3187.268021,2241.276316,35065.33567,5458.767019,3003.324657,7286.870137,4137.093535
ENSMUSG00000072934,59.10542477,1487.663616,1140.349828,3341.89252,484.9885584,323.8492563,806.0863844,1687.379005
ENSMUSG00000072935,57.790174,1371.12593,2183.70738,1372.191791,1258.365275,666.8340961,1142.222898,1211.117563
ENSMUSG00000072936,57.23899693,3954.636299,2902.104691,2937.90246,1104.97254,722.1046911,2560.046053,4532.360412
ENSMUSG00000072937,373.6525077,2895.335097,7537.15339,4605.839531,27902.22197,25114.62428,48181.63244,1734.826874
ENSMUSG00000072938,84.31320368,7256.987843,10539.56779,5958.428847,8780.322797,5854.437214,7015.918693,5695.266376
ENSMUSG00000072940,149.8203685,3237.966247,5767.43135,2929.087529,3397.544479,1137.069222,6474.102975,5990.709811
ENSMUSG00000072941,183.2180143,5409.755435,46800.82859,3452.924628,3603.628719,8023.811928,18626.34368,3370.724757
ENSMUSG00000072942,84.70470829,0,0,0,0,0,0,0
ENSMUSG00000072943,104.2379734,0,0,0,0,0,0,0
ENSMUSG00000072944,178.7574207,1455.503504,5137.572941,1016.281751,2445.866276,6913.002288,23686.73348,1932.84232
ENSMUSG00000072945,152.0834186,2540.33288,6103.982981,6033.711742,21232.32208,11334.98248,13075.60319,1820.261084
ENSMUSG00000072946,183.4723644,4206.193292,6289.526101,4620.973184,0,18474.71196,57304.43342,3035.189216
ENSMUSG00000072947,64.40634596,2652.909039,366.2542906,1070.155034,1143.75,201.6375858,391.2542906,1955.633939
ENSMUSG00000072948,238.339304,3151.026888,5774.298699,2239.316719,0,2740.687572,5702.444079,3053.805635
ENSMUSG00000072949,409.3787103,2554.063287,9181.86792,7942.808138,0,8491.858767,9268.901888,3991.324585
ENSMUSG00000072950,288.3244626,802.5460526,2246.652746,2180.656178,3228.919908,2443.961885,30272.33288,810.3388158
ENSMUSG00000072951,601.6683726,2669.501287,8956.332094,12188.16698,0,26439.41848,82765.5793,2589.561213
ENSMUSG00000072952,227.9923234,1851.232551,34457.91962,2458.448513,7103.225114,10753.39531,19731.64974,1738.496281
ENSMUSG00000072953,213.0486182,3613.068078,5061.818006,2502.373355,9727.88637,6931.847397,4340.508438,1708.167692
ENSMUSG00000072954,244.6095189,91.52631579,278.3684211,139.1447368,581.6907895,2969.105263,4830.411184,139.1447368
ENSMUSG00000072955,218.1883316,64.93850114,35.00429062,423.5389016,64.93850114,0,17.68270881,1.930778032
ENSMUSG00000072956,150.2855681,4512.532108,10646.35183,5684.811856,13418.28368,4252.225114,7992.783181,6423.430492
ENSMUSG00000072957,48.14022518,2720.718392,1765.410469,6532.660398,2395.62121,885.6026888,3085.710169,2060.956236
ENSMUSG00000072960,179.752303,1991.580235,2176.109268,15433.25372,9711.93514,19328.33703,55721.50973,1639.49335
ENSMUSG00000072962,268.252303,4393.886513,39941.42491,5247.181565,8029.157466,21217.80814,52213.30299,3024.546982
ENSMUSG00000072963,326.4682702,3680.140303,40654.65074,3813.657895,6311.180564,9140.735912,35250.70473,3681.288043
ENSMUSG00000072964,135.5209826,1910.025744,731.4484411,12193.62858,1678.103547,4551.939288,17369.09804,2145.931064
ENSMUSG00000072966,117.671955,1144.930993,2805.534897,1876.774886,2813.416762,1105.005721,5696.155606,535.0114416
ENSMUSG00000072967,114.2026612,3792.346825,8216.041261,1270.820652,2174.193364,0,1952.399528,3506.44129
ENSMUSG00000072968,123.45087,3748.413544,5855.70123,2676.633581,4011.534682,2043.130435,2536.886585,2861.826945
ENSMUSG00000072969,107.5092119,1630.573942,1365.766876,3739.950515,4096.089245,10444.5472,33461.00586,532.1613272
ENSMUSG00000072970,380.19652,4891.496424,10138.50922,5525.863987,14979.83367,25836.81214,65081.72476,3856.584096
ENSMUSG00000072971,104.2998976,11226.65375,7089.690074,5526.644236,5486.363701,2391.484625,4306.636442,6639.815932
ENSMUSG00000072972,81.24360287,481.25,0,475,0,0,0,0
ENSMUSG00000072973,144.3137155,2594.372998,3106.976545,4526.295767,0,1443.635297,1511.426273,3474.417906
ENSMUSG00000072974,74.97645855,1602.585812,632.389016,1341.761728,0,632.125,537.9485126,1379.42849
ENSMUSG00000072977,319.4252815,3821.866633,33104.48227,6421.781751,12463.17248,24936.07265,42370.90697,4038.356622
ENSMUSG00000072978,75.01125896,3131.08381,1691.961957,3172.039903,1010.663902,262.9969966,1632.1496,3375.862414
ENSMUSG00000072980,144.9396111,5111.496424,2070.897025,11568.71024,6117.409897,3236.098541,11393.439,1842.964245
ENSMUSG00000072982,170.4283521,3739.214245,12717.1285,2478.430063,3928.200372,1915.028032,6645.497855,2347.917549
ENSMUSG00000072983,209.8311157,4457.490561,12259.48448,2460.045552,2351.499285,1557.043764,6363.93657,3376.265589
ENSMUSG00000072984,99.9580348,281.6435927,135.8409611,0,0,0,0,32.60183066
ENSMUSG00000072985,57.30910952,0,0,0,0,0,0,0
ENSMUSG00000072986,37.54145343,0,0,0,0,0,0,0
ENSMUSG00000072987,52.96366428,0,0,0,0,0,0,0
ENSMUSG00000072988,57.13561924,0,0,0,0,0,0,0
ENSMUSG00000072989,56.23541453,0,0,0,0,0,0,0
ENSMUSG00000072990,57.19447288,0,0,0,0,0,0,0
ENSMUSG00000072991,100.0076766,208.9888444,0,0,0,0,0,12.5
ENSMUSG00000072992,72.60388946,0,0,0,0,0,0,0
ENSMUSG00000072993,104.4549642,395.6164188,322.354119,0,0,0,395.6164188,371.4398598
ENSMUSG00000072995,45.37717503,1617.180778,225,140.5606407,0,0,875,798.5268879
ENSMUSG00000072997,97.04247697,1902.472254,756.3501144,1176.448513,683.9244851,144.6653318,460.7408467,1471.014302
ENSMUSG00000072999,247.0051177,4125.711885,5060.038258,14373.52882,13071.6343,6662.592248,8455.842677,1913.992277
ENSMUSG00000073000,132.1775844,4710.002288,3949.844465,22270.47669,0,7313.798627,12338.35212,4036.885369
ENSMUSG00000073001,60.77840328,573.2906178,618.75,761.5463387,225,469,677.0005721,539.8398169
ENSMUSG00000073002,140.3694985,3267.14488,8972.052489,5457.810212,4382.479334,3601.161685,6780.19272,5466.46353
ENSMUSG00000073003,125.2784033,7017.045981,655.0298913,2331.195509,0,3036.08524,4139.840389,3439.431994
ENSMUSG00000073004,98.72159672,9335.831307,864.5637872,763.2980549,602.7560069,153.1750572,1669.863415,4002.901888
ENSMUSG00000073005,43.0174002,1036.722397,1214.819079,3178.668836,1254.877002,514.9385011,445.7084525,1247.785398
ENSMUSG00000073006,49.18577277,2166.384153,3212.551201,1715.569794,450,141.2042334,2367.629005,2547.428347
ENSMUSG00000073007,26.48157625,1901.116133,970.4279176,614.9736842,182.6224256,287.5143021,217.4914188,672.8412471
ENSMUSG00000073008,36.99539406,1009.074657,1665.924414,1377.694794,818.8309497,0,810.2974828,540.389016
ENSMUSG00000073010,38.77226203,1358.859482,160.1784897,1880.037114,132.7702374,289.9385011,541.4385011,1475.855263
ENSMUSG00000073011,109.90174,3919.78647,4273.739416,3856.606121,2479.080092,1074.029462,1806.934568,7253.170552
ENSMUSG00000073012,63.60542477,0,118.3066362,0,0,0,0,128.2966247
ENSMUSG00000073013,159.6479017,2835.102117,3234.921911,10764.61299,0,938.9669622,3751.095895,4459.92899
ENSMUSG00000073014,62.93909928,1283.319866,134.8900887,757.7405606,448.1979405,0,11.12342677,802.4003862
ENSMUSG00000073015,85.92016377,623.0191648,1572.712529,682.4419336,1605.97254,2483.030892,5971.28032,1065.485698
ENSMUSG00000073016,67.5122825,2646.941362,1398.592391,3073.598041,2245.190503,546.4247712,1009.293478,577.9721825
ENSMUSG00000073018,130.7824974,4145.675057,5163.052846,3298.390947,8723.98627,17295.27875,30721.32509,1479.172769
ENSMUSG00000073019,39.09314227,3221.291977,174.7997712,8085.917978,6079.120638,1638.00994,1416.481979,1419.80778
ENSMUSG00000073027,59.37103378,742.7874714,768.6006865,401.4696796,295.4090389,295.4090389,740.4919908,622.3784325
ENSMUSG00000073037,133.2180143,2304.755649,28417.78139,2318.30778,5036.010512,9239.205807,15817.02303,3228.652818
ENSMUSG00000073038,97.43346981,5039.403676,4145.313215,4332.939073,2454.126716,478.8844394,3390.203518,4229.091605
ENSMUSG00000073039,517.5322416,2862.303132,95499.87815,3165.18464,7235.141447,13114.03061,58574.33374,4897.096682
ENSMUSG00000073041,254.9053224,7824.284754,8272.885297,3439.103904,0,5718.111413,8314.831522,6532.003146
ENSMUSG00000073043,387.1499488,1977.913258,72756.29999,2085.79119,13711.23956,37113.31021,47022.31722,2618.06722
ENSMUSG00000073044,229.0317298,3598.427918,5082.951802,25185.47397,16408.44122,22601.4995,80917.49113,3835.603261
ENSMUSG00000073045,73.49897646,244.0131579,174.5723684,4.934210526,306.25,0,375,333.3552632
ENSMUSG00000073046,78.68679632,175.6955092,75,134.0746568,224.6138444,393.0742277,0,168.75
ENSMUSG00000073047,79.92221085,2357.674843,849.1603976,2797.867849,254.6052632,127.3026316,1057.176058,1715.249285
ENSMUSG00000073048,194.0470829,2549.37786,3415.730835,5064.322368,11385.75987,9478.902174,7861.147669,1131.432351
ENSMUSG00000073050,91.18321392,3293.106979,13408.28618,2486.237986,8722.502789,10831.01988,11078.48184,1816.561213
ENSMUSG00000073051,97.07574207,2511.078304,7070.411041,1979.044765,2259.360126,881.7097397,2810.867062,2713.730478
ENSMUSG00000073052,236.2958035,6067.442935,15900.03182,5286.099399,10428.47368,5203.983267,5234.680635,5273.233839
ENSMUSG00000073053,176.9964176,3722.583023,2024.077303,6471.113272,16935.88759,42636.79927,98926.94794,2434.534611
ENSMUSG00000073054,136.3219038,8999.229477,1082.465675,3272.49857,0,1686.298627,1675.3504,4504.869136
ENSMUSG00000073056,36.30757421,3199.483124,2542.380721,3581.503432,0,474,1313.894451,1507.781178
ENSMUSG00000073058,387.7369498,3877.448513,43197.4094,3914.721181,10169.6644,20933.17592,38483.31221,4371.939216
ENSMUSG00000073059,63.60900716,957.5148741,2035.646453,1160.28032,160.1773455,157.5514874,450,800.0343249
ENSMUSG00000073063,277.6821904,1197.259725,6299.794622,1190.055921,514.923913,698.985984,3413.642162,631.1326516
ENSMUSG00000073064,57.12998976,2215.488558,614.8832952,1448.444794,0,292.2625858,926.4485841,1495.602117
ENSMUSG00000073066,60.41760491,3165.779033,2836.287543,1550.215389,0,0.643592677,1113.924199,1256.693221
ENSMUSG00000073067,137.801433,3826.893593,5308.163186,2852.245709,5518.245924,2961.429348,5090.794479,4590.43986
ENSMUSG00000073068,50.84237462,0,5.574227689,225,0,193.75,225,0
ENSMUSG00000073069,45.81064483,0,0,0,0,0,0,0
ENSMUSG00000073070,122.9339816,3128.00522,6072.197297,2032.662614,0,1281.141876,2912.624928,4586.899457
ENSMUSG00000073072,95.00972364,3922.185355,4533.064574,3950.317077,1282.469966,1606.718822,4816.138873,5683.027031
ENSMUSG00000073073,389.2860798,5297.942005,20926.4709,4366.67234,5810.3504,16911.17656,66604.47805,3776.046482
ENSMUSG00000073074,75.47185261,6811.462171,2048.587529,10047.48699,1911.961957,1712.67613,3715.227689,5033.526173
ENSMUSG00000073076,94.45957011,4790.671053,10651.85626,3228.129648,1476.118421,1443.322654,4965.340461,4462.408109
ENSMUSG00000073077,74.43091095,1594.955664,2100.787757,705.6692649,2309.577017,3620,4340.375715,1545.155892
ENSMUSG00000073079,256.2466735,0,0,0,0,0,0,0
ENSMUSG00000073080,427.7497441,0,0,0,0,0,0,0
ENSMUSG00000073081,31.97185261,1866.592677,527.0108696,1452.486413,1038.451373,519.8043478,253.3967391,1793.625715
ENSMUSG00000073082,279.5373593,2222.410755,2307.384082,12130.8652,15240.18357,28985.72418,97257.6014,1423.147311
ENSMUSG00000073083,446.3188332,0,0,0,0,0,0,0
ENSMUSG00000073084,83.69447288,1586.634439,2475.913473,1499.483338,1360.059211,530.590389,2036.331307,2328.509153
ENSMUSG00000073085,41.89406346,2354.896954,1440.975973,668.3381007,394.3935927,0,582.8306636,1487.181779
ENSMUSG00000073086,60.9616172,372.5471968,555.4696796,691.1473827,0,0,79.75514874,1437.661828
ENSMUSG00000073087,74.62998976,130.9496568,46.76773455,84.1819222,0,0,81.84353547,0
ENSMUSG00000073090,165.437564,4230.296196,8607.496639,6992.712672,11679.46432,6876.504648,9246.566219,6275.533038
ENSMUSG00000073091,192.9477994,5513.719179,9271.185784,2532.087028,3528.644951,1506.717963,4570.860841,5716.765804
ENSMUSG00000073092,175.3735926,1350.143378,6741.087958,3500.475973,0,699.9839102,4507.068149,2413.233624
ENSMUSG00000073093,222.3300921,3249.305492,48048.43249,4060.876359,0,16535.13959,35361.19966,2809.007151
ENSMUSG00000073094,60.02302968,1482.79591,3024.102403,1128.75,450,225,231.6721968,690.5
ENSMUSG00000073095,119.8137155,526.3515446,539.7768164,195.0875286,623.4016018,143.1212815,496.0168764,419.3006293
ENSMUSG00000073096,155.7563971,3810.28218,6523.289259,7303.371138,5948.754148,3438.015875,6794.979977,6197.462386
ENSMUSG00000073097,108.3480041,0,0,0,0,0,0,0
ENSMUSG00000073098,135.8244626,0,0,0,0,0,0,0
ENSMUSG00000073100,187.2405322,2999.72254,800.0263158,4860.806493,11041.81586,16467.15761,32788.56264,2381.228976
ENSMUSG00000073101,290.321392,2816.583953,8295.691505,2079.753289,3994.795624,14940.02388,40477.75715,1568.651673
ENSMUSG00000073102,203.6141249,2471.722397,6004.689931,2623.871568,3444.961384,6699.078089,11149.27775,2636.814645
ENSMUSG00000073103,64.69498465,4445.568078,6216.763301,2581.59754,1514.120995,965.9385011,2196.378432,2678.405249
ENSMUSG00000073105,69.87308086,1861.840675,2162.690432,3448.881364,0,729.8506865,1472.365561,1818.194794
ENSMUSG00000073106,413.6432958,1507.512657,48655.17742,3385.08667,11766.07101,17317.81886,37088.00787,2909.709811
ENSMUSG00000073107,81.83367451,5361.877503,8416.57859,2574.023741,2335.91526,1079.441862,6390.074514,3954.208524
ENSMUSG00000073108,69.10286592,2377.155177,926.5363272,904.8784325,806.5074371,0,296.5031465,1265.872497
ENSMUSG00000073109,51.70522006,478.9902746,555.8495423,700.6435927,315.2316934,413.6119851,290.2316934,817.2368421
ENSMUSG00000073110,86.42067554,551.8667048,357.0616419,158.409611,365.1035469,77.15961098,116.0955378,533
ENSMUSG00000073111,57.34851586,799.1444508,811.6672626,364.2680921,126.7448513,225,616.0732981,443.3155749
ENSMUSG00000073114,119.7349028,4173.546196,7822.425558,31477.29112,7325.590389,1696.216819,8780.762014,3994.796267
ENSMUSG00000073116,134.6862845,0,0,0,0,0,0,0
ENSMUSG00000073117,152.6924258,0,0,0,0,0,0,0
ENSMUSG00000073118,64.28045036,1645.470967,1018.230192,9312.806136,12662.63051,7452.790332,8315.866347,1697.130435
ENSMUSG00000073119,117.3654043,0,0,0,0,0,0,0
ENSMUSG00000073120,211.073695,2822.954734,14508.46746,1462.592963,0,9402.186284,30479.26967,2280.053204
ENSMUSG00000073121,85.58444217,0,0,0,0,0,0,0
ENSMUSG00000073122,134.7528147,4513.879005,3997.35841,18271.00973,4520.845252,667.0283181,3464.334883,3052.043192
ENSMUSG00000073125,119.9421699,0,0,0,0,0,0,0
ENSMUSG00000073126,357.4856704,4897.927346,15091.89388,11034.25894,0,23666.47619,65926.62607,4402.211313
ENSMUSG00000073129,651.9959058,2715.183138,11764.80513,7961.211957,19379.96475,25688.56922,79995.20817,1725.932065
ENSMUSG00000073130,49.04145343,2021.975257,1456.721038,1223.562071,628.2246854,675,1503.429634,1061.889374
ENSMUSG00000073131,138.9918117,1729.898169,1392.378719,2469.945295,5626.994494,8176.579734,32360.31772,1272.838601
ENSMUSG00000073132,63.08648925,2287.280821,1311.807137,1988.320938,1532.16333,904.951373,1351.151316,538.9568078
ENSMUSG00000073133,256.3648925,3553.153962,4310.124571,5501.340604,0,22186.32387,114436.2857,3091.269451
ENSMUSG00000073134,120.488741,1064.456522,2153.92377,1272.745852,1494.641018,180.0772311,864.770881,1143.090246
ENSMUSG00000073139,106.241044,2676.786756,4659.909611,3270.479262,7052.952231,12953.67806,15628.48162,2235.057351
ENSMUSG00000073140,60.05322416,0,0,0,0,0,0,0
ENSMUSG00000073141,49.27635619,62.66089817,0,1387.462672,165.4247712,35.09010297,76.44629577,171.1394451
ENSMUSG00000073142,123.0163767,4812.898527,4263.368707,4132.922769,0,1394.238916,5679.821796,5439.648169
ENSMUSG00000073143,80.88587513,4983.664402,1870.713101,11960.51924,4357.612629,1473.753003,1556.543049,3241.440718
ENSMUSG00000073144,370.9053224,3389.871639,30386.53146,5558.567935,9560.413401,11400.5645,45035.45352,2939.552703
ENSMUSG00000073145,101.1044012,4451.655392,14474.10305,2932.857909,2343.581736,701.2185355,4480.787185,4740.340031
ENSMUSG00000073146,41.7062436,150.6521739,653.7182494,1565.861914,272.1395881,387.4402174,565.3927346,629.75
ENSMUSG00000073147,584.2671443,2738.300987,3570.525601,12436.9857,17693.75529,45252.71475,184610.4472,816.3415332
ENSMUSG00000073148,60.32599795,1399.918764,225,705.152746,525.4681779,275.3289474,1499.701659,2212.203947
ENSMUSG00000073152,107.2876151,2849.552203,3680.447368,3524.468965,104.8412471,167.0983982,3278.763229,2057.657752
ENSMUSG00000073154,45.47389969,3546.337529,1824.924771,3015.863487,1168.889016,143.7142449,774.0686499,1507.700944
ENSMUSG00000073155,351.7415558,4118.416047,3231.497426,12931.56379,20114.87757,29949.3873,68242.5414,3831.884153
ENSMUSG00000073157,135.9493347,0,0,0,0,0,0,0
ENSMUSG00000073158,431.0005118,0,0,0,0,0,0,0
ENSMUSG00000073159,189.3019447,0,0,0,0,0,0,0
ENSMUSG00000073162,210.4099284,0,0,0,0,0,0,0
ENSMUSG00000073163,191.345957,0,0,0,0,0,0,0
ENSMUSG00000073164,180.7001024,0,0,0,0,0,0,0
ENSMUSG00000073165,78.48618219,0,0,0,0,0,0,0
ENSMUSG00000073166,246.5148414,0,0,0,0,0,0,0
ENSMUSG00000073168,441.6601842,0,0,0,0,0,0,0
ENSMUSG00000073169,101.0752303,0,0,0,0,0,0,0
ENSMUSG00000073170,399.4605937,0,0,0,0,0,0,0
ENSMUSG00000073171,95.73285568,0,0,0,0,0,0,0
ENSMUSG00000073172,59.31166837,3015.156035,1826.98341,37360.96353,0,6713.737414,4245.12121,2186.125858
ENSMUSG00000073173,59.13613101,1542.233195,4387.253003,1234.41712,411.541905,450.1763444,1688.590532,1278.38637
ENSMUSG00000073174,507.4677584,6112.82909,4745.693364,6555.636728,18174.06121,14010.85662,48827.57208,3919.072082
ENSMUSG00000073175,109.3669396,28937.99156,3468.911971,5114.574657,4574.381221,2180.815575,5300.066648,13956.53182
ENSMUSG00000073176,141.2922211,983.8004148,2239.027961,2210.054634,3942.215604,5472.837529,13536.45602,869.6443078
ENSMUSG00000073177,55.60542477,0,150,0,0,75,0,0
ENSMUSG00000073180,119.9938588,0,0,0,0,0,0,0
ENSMUSG00000073181,110.9273286,0,0,0,0,0,0,0
ENSMUSG00000073182,422.5199591,0,150,0,0,0,425,0
ENSMUSG00000073183,224.3398158,0,0,0,0,0,0,0
ENSMUSG00000073184,260.1893552,0,0,0,0,0,0,0
ENSMUSG00000073185,104.8515865,0,0,0,0,0,0,0
ENSMUSG00000073186,62.54094166,0,0,0,0,0,0,0
ENSMUSG00000073187,273.1908905,0,0,0,0,0,0,0
ENSMUSG00000073190,84.70419652,0,0,0,0,0,0,0
ENSMUSG00000073191,82.82395087,0,0,0,0,0,0,0
ENSMUSG00000073192,108.7553736,0,0,0,0,0,0,0
ENSMUSG00000073193,67.75537359,0,0,0,0,0,0,0
ENSMUSG00000073194,74.7814739,0,0,0,0,0,0,0
ENSMUSG00000073195,33.45342886,0,0,0,0,0,0,0
ENSMUSG00000073196,59.104913,0,0,0,0,0,0,0
ENSMUSG00000073197,135.1422723,0,0,0,0,0,0,0
ENSMUSG00000073198,97.20061412,594.7761728,23.55549199,11.777746,0,194.3328089,188.4439359,500.5542048
ENSMUSG00000073199,59.95445241,0,0,0,0,0,0,0
ENSMUSG00000073200,82.28198567,0,0,0,0,0,0,0
ENSMUSG00000073201,203.5547595,0,0,0,0,0,0,0
ENSMUSG00000073202,56.19805527,2440.057208,1957.777531,3964.690432,869.9925629,670.3661327,1840.696439,2378.724828
