Gene,CFOS,CTCF,EGR1,NRF1,NRSF,POU2F2,SP1,SRF,STAT3,USF1,YY1
ENSG00000212359,0,22.06903706,0,1.685323967,0,0,0,0,0,0,0
ENSG00000226314,0,1.130277596,0,5.078356744,0,178.9116119,141.9135655,2246.902053,0.206576121,0,5.17E-33
ENSG00000242634,0,7.357187544,0,0.027478747,0,40.63158647,55.59833018,1.287290223,0.333585225,0,5.29E-36
ENSG00000255943,0,54.11491088,0,0.769124617,0,247.4613195,97.04830778,0,3.892252247,33.3372293,0.016358488
ENSG00000222445,0,3.228441399,0,0,0,0,0,0,0,0,0
ENSG00000162931,0,0.096250984,0,0.824333679,0,0,76.37241,0,0.677084261,50.74853045,1.72E-15
ENSG00000205702,0,0.616174242,0,0,0,0,48.71872155,0,0,0,1.46E-41
ENSG00000164483,0,98.94419258,0,3.156513194,1768.270785,0,0,0.613368676,0,0,39.32435091
ENSG00000226218,0,0.565047468,0,0,0,0,0,0,0,0,0
ENSG00000196169,0,2.252111323,0,0,0,0,0,0,0,0,1.57E-41
ENSG00000145022,0,32.17684489,0,17.60820499,0,469.4430711,839.6660115,3.896428455,4.117304092,0,549.9025938
ENSG00000226272,0,42.66115559,0,0,0,0,0,0,0,0,0
ENSG00000224799,0,43.76738315,0,0.243760808,0,1.343848617,2.185435245,0,0.656108547,0,7.56E-07
ENSG00000253947,0,7.099703957,0,0,0,0,0,0,0,0,0
ENSG00000229395,0,0.128377857,0,0,0,0,0,0,0,0,0
ENSG00000179841,0,18.86650886,0,0,0,0,134.0810691,53.70314172,0,0,0
ENSG00000234015,0,3.423366831,0,0,0,10.28477965,1.18038439,1.058286047,0.799556887,16.05460164,7.64E-35
ENSG00000252893,0,9.123755634,0,1.927666373,0,22.57457198,448.9545656,0,1.417340973,135.1748763,2.589117491
ENSG00000252352,0,22.50382165,0,0.09433554,0,0.487369755,0.80090754,0,0.019851776,0,0
ENSG00000170876,0,16.62087728,0,106.8216414,1641.94847,94.02138798,320.983816,0,0.047926018,0,481.8214556
ENSG00000214188,0,5.227889688,0,4.568327772,0,0,0,309.7127822,7.346957438,115.8913673,254.2915511
ENSG00000230795,0,19.4813639,0,0.331123698,0,14.78601174,273.2097834,0,0.110802347,0,8.58E-26
ENSG00000171840,0,7.213182133,0,1.005651665,0,306.466914,196.9541282,0,2.828148952,11.77278388,0.000109921
ENSG00000239044,0,0.08904341,0,0.426631113,0,2.422226802,56.20358304,31.04804973,1.780114623,0,9.59E-09
ENSG00000239421,0,17.39432168,0,2.057227548,0,54.30447422,78.64322814,0,1.255552753,0,3.58E-07
ENSG00000248837,0,10.6088981,0,0,0,0,0,0,0,0,0
ENSG00000248307,0,0.112597628,0,0,0,0,0,0,0,0,0
ENSG00000227527,0,30.68315535,1307.410883,6.231483969,0,241.1320417,316.8964531,0,0,0,0.014514023
ENSG00000242355,0,3.437018599,0,0.066542485,3.258833669,24.20488924,47.91625289,3.333601248,0.96967568,0,1.67E-30
ENSG00000256560,0,1.994144383,0,0,0,0,0,0,0,0,0
ENSG00000242515,0,7.112123636,0,0,0,0,0,0,0,0,0
ENSG00000241558,0,0.060497709,0,0,0,0,0,0,0,0,0
ENSG00000102595,0,16.32711427,0,34.54771861,0,265.6552167,361.4232172,0,2.976008819,0,72.5777367
ENSG00000232438,0,0,0.333501737,0,0,0,2.090670711,0,0,0,0
ENSG00000101336,0,44.67770484,0,0.683566354,0,155.4818136,169.9256272,0,0,0,9.39E-23
ENSG00000199716,0,65.45138174,1.86828856,7.263416739,0,0,315.380008,381.8866632,1.443473321,0,6.88E-07
ENSG00000248851,0,2.388710233,0,0,0,0,0,0,0,0,0
ENSG00000206843,0,5.968217444,0.889325309,0.093829382,0,2.293941648,3.919850415,3.520270481,0.031809752,10.23619908,4.23E-42
ENSG00000207089,0,2.321545223,0,0,0,58.13644929,186.1288698,40.8717321,139.3910088,0,2.92E-09
ENSG00000144026,0,12.63683489,0,27.50303328,0,111.9508605,168.9035986,357.8251983,0,0,345.1677278
ENSG00000235337,0,0.118017118,0,0,0,0,0,0,0,0,0
ENSG00000228617,0,0,0,0,0.594828446,0,1495.37274,0,0,0.731797999,1.18E-06
ENSG00000137501,0,3.680023762,0,0,0,0,0,0,0,0,0
ENSG00000252148,0,31.67249548,0,0.863092066,0,13.97507532,416.0665717,27.36848935,1.035862396,0,2.98E-12
ENSG00000006715,0,43.66632811,0,0.051070472,0,0,0.499562062,5.108640316,0,63.86041637,9.10E-38
ENSG00000241284,0,55.66656427,0,1.310015636,0,11.09570617,14.13329461,19.01536106,0.597810231,0,2.83E-24
ENSG00000143799,0,113.7422441,0,0,0,118.0395513,974.0877634,1344.603452,8.74477656,0,478.8710194
ENSG00000137699,0,13.05778481,0,0.112409672,0,0,80.23656988,0,61.43565988,0,6.51E-26
ENSG00000211875,0,8.184009288,0,5.077697087,0,193.4344361,348.4909336,115.5148844,1.08766449,1.413713983,7.494842581
ENSG00000137842,0,4.88635739,0,5.435670972,0,848.8817945,236.3841295,73.64143205,0.017221634,0,148.1465872
ENSG00000248739,0,40.26332387,0,0,0,0,0,0,0,0,0
ENSG00000188811,0,51.98754139,0,2.513311964,0,420.1669882,1363.151302,315.2743155,0,174.3980587,384.7839114
ENSG00000115484,0,26.20005629,0,3.66413019,0,324.5875937,534.9626133,550.8784292,2.509013204,0,299.1113297
ENSG00000175066,0,13.04624002,0,7.123665666,0,226.0212233,134.5108749,106.3752544,0,0,91.79742061
ENSG00000224349,0,26.96590595,0,4.11299646,0,110.8440358,520.7019188,98.74826774,3.336884591,0,110.6914889
ENSG00000238996,0,76.82131012,0,11.15636229,96.37575871,0,160.7216001,1.725163546,0,0.362767085,8.25E-18
ENSG00000110719,1.324496815,8.910888543,0,14.46634357,0,103.9653331,558.8841338,352.0667379,1.272477625,0,0.397285811
ENSG00000176219,0,0.702706678,0,0,0,0,0,0,0,0,0
ENSG00000221547,0,49.60899881,0,0,0,0,258.3429598,0,1.447737822,0,3.98E-05
ENSG00000236057,0,16.19037089,0,0,182.0792448,0,0,0,0,0,1.40E-22
ENSG00000230839,0,7.222383426,0,0.970598515,0,20.18889755,0,0,0.019914363,0.534178796,0
ENSG00000229495,0,10.65052134,0,0,0,0,0,0,0,0,0
ENSG00000100814,0,31.81824436,0.478605826,5.715251654,0,333.5811831,323.5437531,1428.570975,7.309019202,0,6.54E-15
ENSG00000226966,0,3.736778248,0,0,0,0,161.4011965,0,0,0,72.75002918
ENSG00000242996,0,7.131503458,124.4567121,7.657123166,29.76671474,0,173.76334,0,0.064259065,0,8.30785926
ENSG00000163823,0,21.86373956,0,5.499032978,0,1.562281714,0,0,1.93921499,0,113.988448
ENSG00000188279,0,0,25.49809966,0,0,0,60.64843957,0,0,0,0
ENSG00000239406,0,0.460934948,0,0,0,0,53.92475958,0,0,0,0
ENSG00000154710,0,102.4967618,278.4273646,5.902565328,0,384.5889636,466.587731,0,0.965049052,0,124.2962833
ENSG00000132470,0,10.22017439,0,0,0,0,0,0.914289472,0,1.781218142,0
ENSG00000253042,0,0.22583289,0,0.020637854,0,0,0,246.1667311,3.489324411,0,0
ENSG00000161955,0.410546816,755.9762876,0.703287105,12.47289596,7.809250594,156.2899638,335.7614757,69.22429396,5.637897701,64.90367155,0.001807933
ENSG00000200347,0,26.04841878,0,0.873342074,0,0,0,0,0,0,0
ENSG00000247903,0,58.58873173,0,0,2609.992037,151.3742949,0,0,2.949448569,0,0
ENSG00000065054,0,80.96365421,1.619214853,0.160664787,0,5.390478687,264.6908619,1.742984808,0,34.75288128,9.02E-05
ENSG00000164733,0,2.935572669,0,9.275478551,0.386052306,161.64712,28.04912657,14.25270511,0.013292996,398.9898875,3.649023905
ENSG00000228791,0,6.892475523,0,0,0,0,0,0,0,0,0
ENSG00000252449,0,2.670233589,0,68.71027783,0,0,0,0,0,0,0
ENSG00000251118,0,10.73154358,0,0,0,0,0,0,0,0,0
ENSG00000235527,0,35.15957565,0,13.38757215,0,273.3349209,224.4747121,2272.111516,4.983373305,0,1572.445397
ENSG00000240701,0,4.648412946,0,0,168.9578024,0,124.1451545,0,0,0,2.66E-32
ENSG00000169951,0.02058617,29.77240168,0,4.281280728,83.41395169,96.8836379,389.9036921,1.611706058,0,2.218897639,1003.408132
ENSG00000229951,0,109.8772252,0,5.693584617,0.57502867,0,406.6646775,1652.875507,2.064614214,9.394942463,0.117223337
ENSG00000222749,0,34.97150156,0,2.922736192,0,0,5.012480907,0,0,0,0
ENSG00000250473,0.173621045,1.749361572,0,0.127948369,0,0,39.41911629,0,0,12.61435377,1.76E-33
ENSG00000198887,0,10.90518674,0,8.987703139,0,204.5413552,300.1250851,0,10.36802905,0,334.0133506
ENSG00000218766,0,3.890617525,0,0,0,0,0,0,0,0,0
ENSG00000222005,0,9.499009836,0,0,100.9801806,0,0,0,0,0,0
ENSG00000243960,0,20.42955617,0,46.9048526,0,0,0,0,0.683428145,56.49631797,8.35E-12
ENSG00000124406,0,40.4704074,0,117.9643534,0,131.6091642,1378.840292,125.2666178,2.316149206,2.09288774,30.75711528
ENSG00000165959,0,15.19755883,0,0,0,38.44457105,64.9002543,242.240093,0.469023814,0,1.04E-12
ENSG00000184787,0,167.9765344,236.2121086,11.19152241,0,154.5876091,171.6592239,0,0.704477652,57.8530218,242.2180321
ENSG00000223457,0,29.92876398,0,1.498143024,0,0,133.3159935,9.987413264,0,0,1.50E-48
ENSG00000132475,9.475217065,150.7375511,647.1371262,7.864322328,188.2436594,3166.542004,3025.560388,219.5444293,1.917394865,95.52967504,198.6769943
ENSG00000167104,0,0.977908746,0,0,0,0,0,0,0,0,0
ENSG00000229130,0,14.85396215,0,0,0,0,0,0,1.394104432,0,4.90E-10
ENSG00000173302,0,4.346758271,0,7.810295126,81.54541782,0,234.6427833,0,0,0,0
ENSG00000253092,0,9.530921623,0,1.3912095,0,0,95.50385127,2.040335012,0,0,2.34E-06
ENSG00000173826,0.06713581,1.18004305,0,0.036992154,2713.37768,0.60415409,14.09129725,0,0.042136901,0,1.95E-45
ENSG00000115474,0,4.431436884,0,1.291472302,0,0,0,0,0.526358474,0,0
ENSG00000233036,0,0.114213905,0,17.33297636,0,0,0,0,0,0,0
ENSG00000224100,0,4.525757019,0,1.810113647,0,390.3282646,509.4313029,60.0116957,0.874585502,44.66844913,1.03E-15
ENSG00000253414,0,2.524069382,0,0,0,0,0,0,0,0,0
ENSG00000203804,0,117.8435766,0,17.3063377,5.43576095,374.9635294,1245.914785,251.1721886,3.57335638,0,92.16813608
ENSG00000167994,0,5.085353506,0,0,0,0,3.494709327,0,0,277.4685579,1.80E-34
ENSG00000219375,0,27.64249394,0,0.093711886,0,5.642744738,7.002370561,0,0,32.91531239,1.80E-29
ENSG00000104320,0,79.08568083,14.49421927,5.261185889,0,4.910772399,138.7178817,116.4201676,1.850499643,0,0.148713608
ENSG00000230937,0,25.96131188,0,0,0,0,0,0,0,0,7.35E-11
ENSG00000238862,0,22.20396016,368.8141298,6.144437127,0,103.983073,56.32134874,0,8.522566036,0,1.15E-06
ENSG00000147138,0,489.5201711,0.581137202,2.404137362,0,0.604746091,18.76230371,0,61.83079445,0,2.44E-14
ENSG00000198113,0,117.9489349,0,0.820692133,1.671295208,273.1112378,235.4373212,103.1502443,1.0512932,32.12304443,4.39E-29
ENSG00000223813,0,2.122334018,0,0,0,0,0,0,0,0,0
ENSG00000146426,0,0.486058212,0,0,0,0,0,0,0,0,0
ENSG00000128683,0,111.3906566,0,15.39163532,2557.334121,0,0,0,0,0,5.96E-06
ENSG00000254610,0,81.03333117,0,0,0,18.96376648,72.92332511,0,0,4.49933037,1.41E-26
ENSG00000116030,0,28.21228997,0,0.215356276,0.682504714,5.027545767,0.638566361,0,2.769154159,0,149.7013934
ENSG00000128573,0,34.99429615,0,0,0,0,0,0,0,0,0
ENSG00000255986,0,20.53725876,0,6.14127137,58.27698817,0,1.666210016,0,3.421174831,0,0
ENSG00000187187,0,16.48587695,0,6.811905718,0,257.5808687,192.1616377,104.0519321,0,0,121.0863673
ENSG00000143199,0,0.430119767,0,0.146309786,0,1.375319632,9.53264647,0,0.104073675,0,1.68E-36
ENSG00000141084,0,87.28893648,0,3.16880095,99.01254028,118.959594,2079.233939,0,0.013626602,0,645.057118
ENSG00000230926,0,0.409920074,0,0,0,0,0,0,0,0,0
ENSG00000197756,0,6.704030796,0,7.48110768,314.3768814,346.2319354,141.3623953,145.5737846,0,0,126.1384991
ENSG00000185527,0.68727354,4.518724493,2.209109349,0.409905529,0,86.84510823,244.8233644,20.35704508,0.043119523,2.496680875,3.56E-14
ENSG00000144045,0,35.61373493,0,7.422406381,0,149.3496521,367.4914154,191.9399913,1.019232337,0,55.27849205
ENSG00000212204,0,767.5360669,0,0.661737371,0,0,8.526653371,0,0,0,0
ENSG00000104442,6.299495394,15.49288256,0,259.0013235,0,144.8290727,1886.963747,112.1813542,3.595718599,297.4564809,21.44698051
ENSG00000249038,0,5.512607058,0,0,0,0,0,0,0,0,0
ENSG00000253355,0,68.7717368,0,10.824765,3.5102501,79.62877656,209.8706998,0,0.360897604,5.615272501,3.91E-08
ENSG00000207313,0.672703085,0,0,0.381711917,9.409286283,13.66809614,136.7456108,0,0,0,1.06E-22
ENSG00000146223,0,179.3468801,0,3.897427495,141.2248762,452.8966787,244.7014349,237.5922907,0,111.3922172,1260.372421
ENSG00000197847,0,20.42095832,336.0679663,0.774471469,0,0,66.06529262,0,0,0,2.88E-19
ENSG00000073754,0,0.283854872,0,0,0,0,0,0,0,0,0
ENSG00000234353,0,8.939536178,0,0,0,0,0,0,0,0,0
ENSG00000248911,0,18.89888749,0,0,0,2.553954276,0,0,0.068867574,0,0
ENSG00000076321,0,14.52010144,107.4676506,2.952500157,164.2859525,161.8456989,133.9375839,1007.539537,3.128255268,0,275.6880907
ENSG00000228576,0,35.44911169,0,0,0,0.335534186,0,0,0,0,1.14E-12
ENSG00000241824,0,0.339045138,0,0,0,0,46.19222362,0,0,0,0
ENSG00000128713,0,29.53969213,0,3.24821149,0,29.24718485,0,0,0,0,6.54E-10
ENSG00000226852,0,12.33159845,0,1.024855787,0,0,18.84125568,0,0.810715057,7.89323366,2.26E-15
ENSG00000184795,0,344.3553038,0,0,0,0,400.3799461,0,0,0,0
ENSG00000241117,0,15.41152714,0,0,0,2.732898729,5.178193308,0.662456751,1.26683628,0,8.12E-13
ENSG00000170175,0,149.6186454,0,1.628072588,50.49809117,55.90598317,248.5458942,15.62171865,4.613289361,69.01477225,8.33E-08
ENSG00000228548,0,3.907020949,0,2.535828265,0.661473029,62.77496264,181.4633533,384.3622166,1.321911683,235.6746827,3.19E-11
ENSG00000231492,0,1.411229271,0,0.044421385,0,0,27.87717746,0,0.050623213,12.67618863,0
ENSG00000233538,0,49.80288767,0,0.867489061,9.303313649,576.1262529,138.7993506,13.53073532,23.51069883,108.305217,2484.12
ENSG00000214106,7.961283097,40.46550646,0,2.68016373,0,0,524.7086764,0,3.903311376,0,446.9304855
ENSG00000108771,0,298.8205872,0,10.53061264,0,282.7509388,314.5259274,0,0,188.648867,62.36905747
ENSG00000254059,0,19.61005221,0,4.897323003,0,0,769.0438244,102.6960713,0,0,102.261181
ENSG00000139908,0,11.93443067,3.875176965,1.700604376,0,124.8749975,306.150692,100.9151338,1.542754491,151.810701,1.19E-10
ENSG00000186153,0,162.2079871,0,6.508159434,0,144.3848256,3036.185967,183.8262762,3.660662495,0,929.9019097
ENSG00000234928,0,81.14724235,0,0,10.07222346,0,115.6748326,0,0,0,0
ENSG00000110841,5.033387131,13.68979404,0,2.640392074,0,364.8598152,1119.035732,0,0,0,28.76959219
ENSG00000238267,0,0,0,1.979391999,0,0,14.74658698,0,4.859887246,0,7.38E-13
ENSG00000229546,0,7.454623357,0,0,0,0,0,0,0,0,0
ENSG00000211656,0,98.78567052,0,1.471984475,0,0.862366437,1.464965643,0,0.193992159,0,7.32E-09
ENSG00000238576,0,2.715161061,0,0,0,0,0,0,0,0,3.27E-38
ENSG00000234091,0,17.89319848,0,0,3.975728311,0.368556649,11.82621196,8.12696396,1.384648222,0,1.24E-26
ENSG00000249709,6.063543937,27.58018462,0,4.626661291,0,642.6719958,2990.983047,12.65756889,3.711263369,5.560668802,41.0378681
ENSG00000202178,0,0,0,0,21.16670792,0,1977.665931,0,0,0,0
ENSG00000239592,0,15.61583688,0,0.083761276,0,0,0,0,0,0.691886618,6.85E-15
ENSG00000238384,0,0.139086376,0,0,0,0,0,0,0,0,0
ENSG00000196600,0,0.957706088,0,0,0,0,0,0,0,0,0
ENSG00000122966,0,0.861167988,0,4.731029008,0,0,1475.879598,0,0,0,5.70E-42
ENSG00000238092,0,49.53548127,0,0,0,0,25.86295221,0,0,0,0
ENSG00000216436,0,11.16980522,94.39172538,0,0,0,0,0,0,0,0
ENSG00000244165,0,183.9353324,0,5.879809295,60.55479079,1627.903123,979.8241383,214.5002505,4.720242788,0,84.99099121
ENSG00000173890,0,105.7223203,0,99.65937314,0,47.26914127,172.6849443,3.514629984,3.235545098,126.7971722,291.813939
ENSG00000228401,0,36.02759344,0,0.026742519,0,0,1.49183512,0,0,4.619293269,0
ENSG00000151876,0.06846798,112.0870727,0,10.50754668,0,278.0690333,298.5742921,32.6912165,0.030918207,32.87562399,666.6131762
ENSG00000254511,0,6.423186074,0,0,0,0,0,0,0,0,4.86E-28
ENSG00000238972,0.724116889,29.00488714,0,0.35691757,0,0,101.4745052,160.0338133,0,0,0.113569602
ENSG00000224265,0,4.224460762,0,0.029344621,0,0,0,0,0,0,0
ENSG00000241846,0,2.344001215,0,0.033450713,0,9.259502885,6.586945076,1.216121115,0,0,2.75E-36
ENSG00000242865,0,3.44431152,0,0.076431772,0,0.343569002,2.242677288,0,0.013727463,0,5.54E-42
ENSG00000250919,0,6.32928158,0,0,0,0,0,0,0.156853747,0,0
ENSG00000188986,1.485701577,67.06894955,0,6.891240874,88.41122129,44.09145601,1289.537627,468.6542489,0.394088816,122.2189331,587.6217532
ENSG00000197181,0,13.87427799,0,0,0,0,0.348473559,0,0,0,0
ENSG00000240339,0.095910756,1.459002752,0,0,0,5.390397383,23.26536133,0,0.030615175,13.88868476,5.93E-22
ENSG00000134897,9.282136694,2257.295505,0,20.0255664,0,84.26188698,2321.027126,80.59987831,372.9274737,0,219.2499986
ENSG00000231231,0,22.21456416,0,0.03738649,0,0,0,0,0.113368315,0,4.88E-38
ENSG00000227459,0,0,0,0,14.99952613,0,48.06203203,0,0,0,0
ENSG00000251139,0,12.28860324,0,13.93169669,0,0,221.0987926,14.04860776,3.976300533,0,0.179038339
ENSG00000235863,0,76.64509596,0,132.7550193,96.72322348,749.7160846,638.1807571,125.0317108,0.190389265,4.20334898,173.2401482
ENSG00000152763,0,113.3957618,0,667.6565064,0,0,1452.25965,99.92039927,4.883454347,0,93.63451003
ENSG00000236812,0,0,0,0,4.896470239,0,976.3005048,0,0,0,0
ENSG00000254061,0,12.53574986,0,0,0,0,0,0,6.619124068,0,0
ENSG00000116957,0,7.16486196,0,2.501386466,0,0,187.7221839,361.3769454,0,2.710646132,0
ENSG00000235606,0,1.797796633,0,3.712751787,0,31.20277225,25.83902606,0,1.599664327,0,5.65E-17
ENSG00000223959,0,0,0,0,0,175.5075074,394.8103773,577.2410903,0,0,413.3873833
ENSG00000243574,0,3.706535065,0,0,0,0,0,0,0,0,0
ENSG00000131381,0,33.19314016,0,6.003464745,0,263.4167322,697.3220293,2921.972209,2.770479353,0,759.2624606
ENSG00000243438,0,6.588369474,0,0.024613631,0,0.315814823,0.318644306,0,1.356556553,0,5.78E-49
ENSG00000153237,5.804387574,55.04466576,0,14.70569285,0,0,599.7809239,0,1.179210025,0,3.087996372
ENSG00000148426,0,104.8931021,1.001890884,0,0,0,0,0,0,0,0
ENSG00000235872,0,2.777253545,0,2.788365842,0,0,0.961149634,0,0.100215969,0,3.10E-32
ENSG00000223177,0,3.078859286,0,0,0,0,0,3.785118205,0,0,0
ENSG00000121851,0.224606384,20.46187722,0,28.35074669,0,102.9324119,441.167313,189.3872264,0.301490956,0,329.4519197
ENSG00000137054,0.234989259,70.56095282,0,5.234654569,2.175137652,104.6280988,1269.83253,6.811192373,0.044441316,2.341088505,307.6371783
ENSG00000250751,0,89.25277096,0,0.273747453,137.6705623,222.4155124,2303.031165,388.5529537,0,0,334.3998313
ENSG00000232672,0,1.713695,0,1.69356228,0,599.6065233,76.66579584,0,1.147703997,0,2.38E-07
ENSG00000132026,0,156.0133991,75.99341722,5.680904785,1857.445416,0.411345905,692.1062634,0,0,9.456222993,0.816178018
ENSG00000232696,0,23.70945505,0,0,0,0,83.66158579,0,2.012114703,0,1.67E-25
ENSG00000254783,0,13.0800138,0,0.928423139,0,84.68346463,59.36245958,10.52742153,16.11446646,0,0.000379581
ENSG00000155886,0,0.2237789,0,0,770.1783081,0,0,0,0,0,0
ENSG00000179002,0,1.240097258,0,0.023593363,0,0,0,0,0,1.218982311,0
ENSG00000138802,0,303.3276368,0,6.848203486,0,131.1407113,298.7893479,298.1760439,0,35.26999731,474.0856714
ENSG00000246458,0,0,0,12.12423403,0,38.2842104,43.36619294,0,1.59568054,0,0
ENSG00000176402,0,39.1169337,0,22.00155065,84.47657728,22.08213357,25.18193249,16.39901428,0,0,1.82E-14
ENSG00000181396,0,53.08380122,0,5.694862803,1871.319436,109.915773,792.2365938,3080.827889,0,0,415.2573825
ENSG00000203260,0,2.932973974,0,0,0,0,0,0,0,0,0
ENSG00000206075,0,0.211902802,0,0,0,0,0,0,0,0,0
ENSG00000243499,0,0,0,0,42.29327164,0,23.54079298,0,0,9.388805734,0
ENSG00000220340,0,0.061571205,0,0,0,0,0,0,0.71342439,0,0
ENSG00000226970,0,11.99813582,0,0,0,0.830453885,0,0,0,0,0
ENSG00000231027,0,86.07520047,0,0,0,0,0,0,0,0,0
ENSG00000100425,0,15.34087679,0,0.164106782,0,0,3.777689157,0,2.476915407,0,269.1170732
ENSG00000216425,0,37.19982459,0,1.066301126,0,0,0,0,0.112495202,0,2.19E-08
ENSG00000230262,0,6.770258931,0,0,0,0,1.555815734,0,0.014393057,0,1.40E-14
ENSG00000223702,0.085840991,31.07150364,0,0.336682226,97.42169472,13.76406074,44.29026751,0,0.982886948,70.75120732,1.42E-21
ENSG00000239660,0,8.456576487,0,2.125643045,0,41.30500874,77.89843087,0,0.09601334,0.579182469,0
ENSG00000230596,0,0,0,0,0,0,228.2369981,0,0,0,0
ENSG00000238963,0,1.742751201,0,0,0,1.121734971,0,0,0,0,3.01E-39
ENSG00000169122,0,61.56235553,0,0,0,0.562708595,0,0,0.010681231,0,0.002786384
ENSG00000225323,0,14.0243306,0,0.136405285,807.6192509,0.564357632,80.53597048,0,0,0,7.55E-21
ENSG00000104853,0,70.23003669,0,1.866490639,0,124.8335513,986.2698926,125.0772381,1.981226976,0,132.7545309
ENSG00000234419,0,72.80682159,27.55325567,1.11143418,16.51433144,72.10850887,172.2584139,0,0,156.166097,0.028027461
ENSG00000230250,0,0,0,0,0,0,0,0,9.511798075,0,0
ENSG00000242925,0,3.586519725,0,0,0,0,0,0,0.862392513,0,2.12E-15
ENSG00000232772,0,3.099072409,0,0,0,0,0,0,0,0,0
ENSG00000051825,0,11.23962824,0,1.193101377,0,52.15154665,187.9856463,0,0.134000478,0,4.19E-18
ENSG00000239959,0,0.912140301,0,0,0,0,191.5447661,0,0,0,0
ENSG00000144031,0,110.3605095,0,4.971892869,2.875336647,0,259.8495558,0,0,93.44235943,8.24E-10
ENSG00000232807,0,21.27028026,0,0,0,0,0,0,0,0,0
ENSG00000213153,0,0.051621484,0,0,0,0,0,0,0,0,0
ENSG00000249453,0,4.923015361,0,0,0,0,0,0,0,0,0
ENSG00000250214,0,11.25588676,0,1.310271123,0,133.9058826,234.859451,276.3722087,1.61740482,0,1.265107869
ENSG00000233858,0,1.880969232,0,0,0,0,0,0,0,0,0
ENSG00000241461,0,6.330250349,0,1.261733173,0,0,343.6392945,12.38100447,0,0,2.60E-16
ENSG00000183783,0,27.6759126,0,0,0,0,0,0,0,0,0
ENSG00000146826,1.263412502,26.23165166,0,3.987454901,0,14.44963218,774.5547127,148.8534007,0.537256264,181.7356536,152.3930551
ENSG00000222351,0,25.49816576,0,49.48136421,262.6082089,0,345.4304028,13.43655522,4.67807066,0,2.74E-23
ENSG00000243790,0,8.250292096,0,0,0,0.909099411,8.658989472,0,0,8.482065494,0
ENSG00000203266,0,2.625970806,11.30457979,18.29900772,0,0,0,0,0,0,0
ENSG00000233477,0,6.113105807,0,0,0,0,0,0,0,0,0
ENSG00000203334,0,10.89715218,0,0,0,0,0,0,0,0,0
ENSG00000137857,0,80.83318258,0,0.192919392,0,0,10.70917558,0,0,0,6.90E-19
ENSG00000250264,0,171.4103076,0,10.55846347,59.14169764,321.1651503,324.2401348,128.567342,22.34825642,0,106.3853462
ENSG00000235643,0,0,0,0,15.12512685,0,0,0,0,0,0
ENSG00000011566,0,0,0,8.494606365,0,0,96.28545436,0,4.593896717,85.57371028,136.3434889
ENSG00000234056,0,0.031787327,0,2.293432956,0,92.55566368,280.0725716,86.90396394,4.462316651,253.9121249,0
ENSG00000014216,0,60.00913882,0,0,0,4.782361188,116.8165159,0,0.20476874,0,18.85208449
ENSG00000063761,0,39.21791,0,0,0,0,0,0,0,1137.868357,186.102074
ENSG00000238526,0.093819761,65.51038323,0,4.023856948,1.92414649,31.37839842,91.90844567,0,0.01742223,6.689716623,9.94E-11
ENSG00000248918,0,29.83551811,0,0,0,0,0,0,0,0,0
ENSG00000156113,0,146.2733476,0,0.175678646,508.4044096,0,0,0,0,0,83.46841908
ENSG00000080493,0,57.07223138,0,0,0,0,0,0,2.596095946,0,0.001051407
ENSG00000256851,0,3.010359114,0,0.609836098,5.041354119,2.923005584,27.11100435,4.180349446,3.904207245,1.08703079,4.46E-42
ENSG00000255515,0,7.095577804,0,7.093806839,0,5.35092516,0,0,0.465795775,0,0
ENSG00000154188,0,37.8299475,0,19.72487614,0,0,0,0,0,0,0
ENSG00000253950,0,54.36610896,0,4.641924105,112.2974405,82.54706107,167.4965652,0,0.119088699,50.65035847,2.66E-05
ENSG00000200701,0,1.268820515,0,0,0,0,0,0,0,0,6.00E-31
ENSG00000230178,0,0,0,0,0,0,757.6289382,0,0,0,0
ENSG00000251583,0.078222382,0.425991068,0,0.015183552,0,0.43820835,8.495850325,0,0,4.026504019,0
